ano,ano_mes,cirurgias,consultas,custo_por_cirurgia,custo_por_cirurgia_zscore,custo_por_consulta,custo_por_consulta_zscore,custo_por_internacao,custo_por_internacao_zscore,custo_por_leito_mes,custo_por_leito_mes_zscore,devolvidos,emergencia,exames,executados,hospital,internacoes,internacoes_uti,mes,obitos,oss,perc_exec_financeira,perc_exec_financeira_zscore,perc_exec_fisica,perc_exec_fisica_zscore,recebidos_ses,saldo_final,taxa_ocupacao_perc,total_leitos
2024,2024-05,,2913.0,,,3321.675458290422,-0.24614007585457243,27488.751732954544,0.46275622301063685,,,0.0,,2616.0,9676040.61,HDT,352.0,,5,,ISG,87.71779771570051,-0.07022290741273181,122.0625,1.111477354485968,11030874.99,5020935.57,98.9,
2024,2024-06,,3076.0,,,3036.535451885566,-0.28824556197061013,31449.10117845118,0.7054353878966416,,,0.0,,2477.0,9340383.05,HDT,297.0,,6,,ISG,164.7274438636347,-0.0480073746442223,121.59375,1.081252078080502,5670204.57,1754275.83,96.0,
2024,2024-07,,,,,,,,,,,0.0,,,7137489.47,HDT,,,7,,ISG,70.94110826763158,-0.07506260104623749,,,10061147.4,4911338.95,,
2024,2024-08,,,,,,,,,,,0.0,,,11203167.72,HDT,,,8,,ISG,145.1576031916729,-0.05365282892779766,,,7717933.8,2174098.11,,
2024,2024-09,,3026.0,,,2087.881953073364,-0.42832943594813255,24299.733807692308,0.26734210171657774,,,0.0,,2661.0,6317930.79,HDT,260.0,,9,,ISG,81.87450216844817,-0.07190856538156214,121.78125,1.0933421886426884,7716603.61,3804413.4,93.0,
2024,2024-10,,2997.0,,,3486.873149816483,-0.2217459924193776,35544.757925170066,0.9564058067024068,,,0.0,,2717.0,10450158.83,HDT,294.0,,10,,ISG,132.69622324340213,-0.05724765384167739,125.63333333333334,1.3417267934147197,7875249.63,1623462.19,96.0,
2024,2024-11,,,,,,,,,,,0.0,,,6580826.02,HDT,,,11,,ISG,83.71761727830955,-0.07137686855957436,,,7860742.14,3142184.72,,
2024,2024-12,,2442.0,,,3843.624361179361,-0.16906596562723575,35962.18655172414,0.9819846683371661,,,0.0,,,9386130.69,HDT,261.0,,12,,ISG,120.07900410414238,-0.060887434820507534,114.53571428571429,0.6261457733467687,7816629.36,1851135.55,90.0,
2025,2025-01,36.0,2585.0,192047.03027777778,1.32568144983543,2674.542781431335,-0.3416995740964178,23758.395498281785,0.23417040041685236,,,0.0,,500.0,6913693.09,HDT,291.0,,1,,ISG,90.17893847806327,-0.06951292423544056,116.0,0.7205637796419389,7666638.36,2826775.59,89.0,
2025,2025-02,,,,,,,,,,,0.0,,,9918951.07,HDT,,,2,,ISG,66.16912436377429,-0.07643920995290995,,,14990301.24,8131742.08,,
2025,2025-03,,,,,,,,,,,0.0,,,7352963.37,HDT,,,3,,ISG,91.45896163147093,-0.06914366664588675,,,8039631.37,9057801.37,,
2025,2025-04,,,,,,,,,,,0.0,,,8340798.16,HDT,,,4,,ISG,1197.0721956771429,0.24980062486607038,,,696766.51,1623431.27,,
2025,2025-05,,,,,,,,,,,0.0,,,8281577.86,HDT,,,5,,ISG,102.79661498193147,-0.0658730113173151,,,8056274.87,1615884.11,,
2025,2025-06,,3163.0,,,2166.054871957003,-0.41678595317906875,27187.426825396822,0.4442918733536609,,,0.0,,,6851231.56,HDT,252.0,,6,,ISG,113.35356617003549,-0.06282757082010317,122.79310344827586,1.1585870956420736,6044125.29,1008855.03,90.0,
2025,2025-07,,2510.0,,,3633.8471513944223,-0.20004292850742755,,,,,0.0,,3054.0,9120956.35,HDT,,,7,,ISG,69.92962240993451,-0.07535439172884091,99.96666666666667,-0.31327500798680635,13043051.05,5076715.23,82.0,
2025,2025-08,,3362.0,,,2660.5713355145745,-0.343762681723742,,,,,0.0,,4225.0,8944840.83,HDT,,,8,,ISG,97.23582840850553,-0.06747717186758333,110.35483870967742,0.3565604508879378,9199120.3,5599500.71,82.0,
2025,2025-09,,4066.0,,,2184.796947860305,-0.41401838567185706,,,,,0.0,,4261.0,8883384.39,HDT,,,9,,ISG,100.96248797484012,-0.06640211527592016,112.35483870967742,0.4855216302179268,8798697.98,5657672.26,89.0,
2025,2025-10,,3126.0,,,2416.677683941139,-0.3797774833280255,29168.086640926642,0.5656611809289344,,,0.0,,1836.0,7554534.44,HDT,259.0,,10,,ISG,79.9718491905418,-0.0724574375254048,101.70967741935483,-0.20088464686104762,9446492.13,7585289.74,88.0,
2025,2025-11,,2710.0,,,3278.782472324723,-0.2524739118105478,,,,,0.0,,1841.0,8885500.5,HDT,,,11,,ISG,103.61625816628248,-0.06563656288609576,92.0,-0.8269703723179295,8575392.18,7431684.32,88.0,
2025,2025-12,,2413.0,,,4061.945449647741,-0.13682736229953707,,,,,0.0,,2453.0,9801474.37,HDT,,,12,,ISG,107.66177630446761,-0.06446952284293278,104.96774193548387,0.009197274305547821,9103950.08,6865507.44,82.0,
2026,2026-01,,2420.0,,,3412.815661157025,-0.23268176604109808,27714.811744966446,0.4766085498530448,,,0.0,,2935.0,8259013.9,HDT,298.0,,1,,ISG,94.8923351871845,-0.06815321640297864,104.53333333333333,-0.01881364851666503,8703562.71,7455628.62,89.0,
2026,2026-02,,2768.0,,,2949.513533236994,-0.30109574119886595,30808.50362264151,0.6661813569048357,,,0.0,,2732.0,8164253.46,HDT,265.0,,2,,ISG,89.93683114174745,-0.06958276669976105,98.8,-0.38850236259596693,9077764.2,8496495.23,91.0,
2026,2026-03,,3693.0,,,2199.0816761440565,-0.411909016888408,26029.514839743588,0.37333825737683024,,,0.0,,3325.0,8121208.63,HDT,312.0,,3,,ISG,90.96919407439675,-0.06928495345549282,108.03448275862068,0.20694253093112006,8927427.26,9496878.04,90.0,
2026,2026-04,,,,,,,,,,,,,,,HDT,,,4,,ISG,,,,,,,,
2022,2022-05,,,,,,,,,,,,,,,HEANA,,,5,,FUNEV,,,,,,,,
2022,2022-10,,931.0,,,7823.416960257788,0.41861411524952685,12755.86898423818,-0.44003372798409335,,,0.0,1935.0,31544.0,7283601.19,HEANA,571.0,51.0,10,51.0,FUNEV,84.35240989940897,-0.07119374531488172,83.33333333333333,-1.3858021494145487,8634728.04,6738229.78,81.0,
2022,2022-11,112.0,1062.0,81348.68223214286,0.18455536863908883,8579.145395480225,0.5302095154809949,14147.596909937889,-0.3547525235334635,,,0.0,2044.0,33910.0,9111052.41,HEANA,644.0,51.0,11,56.0,FUNEV,95.36741299233277,-0.06801616725295931,,,9553632.76,6922584.71,92.0,
2022,2022-12,118.0,1084.0,77920.83813559322,0.14921968052895404,8482.157656826568,0.5158877234084045,14926.39431818182,-0.307029991153667,,,0.0,2008.0,33593.0,9194658.9,HEANA,616.0,51.0,12,52.0,FUNEV,88.50671523915709,-0.06999532263639958,,,10388656.81,8217128.72,92.0,
2023,2023-01,106.0,1085.0,81062.4612264151,0.18160487967165131,7919.466258064516,0.432797331509662,14321.034816666668,-0.34412473249033276,,,0.0,2263.0,37539.0,8592620.89,HEANA,600.0,,1,62.0,FUNEV,90.91092366407018,-0.06930176314460056,,,9451692.43,8149265.08,93.0,
2023,2023-02,89.0,1019.0,84379.92280898876,0.21580269745372957,7369.787173699706,0.3516284161167896,14359.107323135755,-0.341791755513884,,,0.0,2160.0,32696.0,7509813.13,HEANA,523.0,51.0,2,40.0,FUNEV,80.0475307204246,-0.07243560512399559,,,9381692.43,9127430.73,93.0,
2023,2023-03,115.0,1170.0,75759.11904347826,0.1269357523603464,7446.409136752136,0.3629428754315829,14741.62214890017,-0.31835231418413473,,,0.0,2482.0,37145.0,8712298.69,HEANA,591.0,,3,43.0,FUNEV,92.17712864149982,-0.06893649178478024,100.0,-0.31112565499797334,9451692.43,9999928.95,94.0,
2023,2023-04,82.0,855.0,92020.01036585365,0.29455999896439056,8825.310935672514,0.5665597978054497,12703.099074074073,-0.4432673208541107,,,0.0,2575.0,36221.0,7545640.85,HEANA,594.0,42.0,4,42.0,FUNEV,79.83375364659427,-0.07249727495143138,,,9451692.43,11013506.88,96.0,
2023,2023-05,83.0,1007.0,99430.87554216868,0.37095437779863066,8195.394905660378,0.47354261305345435,13397.341996753246,-0.4007260514478516,,,0.0,2517.0,37987.0,8252762.67,HEANA,616.0,51.0,5,58.0,FUNEV,84.46476449897058,-0.07116133356631377,,,9770657.29,11678103.12,98.0,
2023,2023-06,107.0,2034.0,87172.00214953271,0.24458464960129656,4585.744459193707,-0.05948005421005952,15315.934696223318,-0.28316004358124147,,,0.0,2330.0,35986.0,9327404.23,HEANA,609.0,51.0,6,61.0,FUNEV,96.2352466473153,-0.06776581696615441,,,9692295.24,11298941.95,98.0,
2023,2023-07,99.0,1012.0,89585.98444444446,0.2694690151307117,8763.846304347828,0.5574835611401731,14374.412414910861,-0.3408539021901805,,,0.0,2266.0,36199.0,8869012.46,HEANA,617.0,,7,,FUNEV,91.64441634501837,-0.0690901671757298,,,9677635.38,11363518.37,98.0,
2023,2023-08,116.0,1426.0,77544.50284482758,0.14534025483607704,6307.967973352033,0.19483381489025398,13733.072259541985,-0.3801534376111671,,,0.0,2308.0,36600.0,8995162.33,HEANA,655.0,51.0,8,55.0,FUNEV,98.0164208790086,-0.06725198867983045,,,9177199.34,10807899.34,98.0,
2023,2023-09,119.0,2451.0,74077.10285714286,0.10959680762351556,3596.562725418197,-0.20554857080603017,14570.53758677686,-0.32883589883553055,,,0.0,2033.0,34304.0,8815175.24,HEANA,605.0,,9,47.0,FUNEV,77.18851507884574,-0.07326036616171244,,,11420319.76,12846228.392,99.0,
2023,2023-10,148.0,2816.0,69377.37858108108,0.06115003275714786,3646.2542720170454,-0.19821081854957714,15099.782397058823,-0.2964052534222764,,,0.0,2295.0,37791.0,10267852.03,HEANA,680.0,,10,41.0,FUNEV,98.52220133514416,-0.0671060825127593,,,10421866.23,12250914.58,99.0,
2023,2023-11,129.0,1479.0,93480.67333333332,0.30961713972083227,8153.486720757268,0.46735419873785383,17451.52946454414,-0.15229675435802836,,,0.0,2184.0,35341.0,12059006.86,HEANA,691.0,51.0,11,40.0,FUNEV,201.21053823968563,-0.037482831042881186,,,5993228.27,6291004.25,99.0,
2023,2023-12,150.0,1454.0,75554.00346666666,0.124821332963023,7794.429518569464,0.414333655488948,16401.013777134587,-0.2166694248076249,222217.65725490195,2.17911037992293,0.0,2253.0,36206.0,11333100.52,HEANA,691.0,,12,49.0,FUNEV,81.82490400559315,-0.07192287332436254,,,13850429.35,8915589.71,99.0,51.0
2024,2024-01,,3172.0,,,3274.6633039092058,-0.25308217296167834,15643.421686746988,-0.2630925544707322,203671.21568627452,1.8859380716991654,0.0,2348.0,39138.0,10387232.0,HEANA,664.0,,1,51.0,FUNEV,108.88428383751774,-0.06411685720273423,,,9539698.14,8155278.7,99.0,51.0
2024,2024-02,151.0,1606.0,66143.25430463576,0.02781129169336442,6218.948567870486,0.18168867475779799,14207.15704125178,-0.3511028448556913,,,17046.65,2365.0,39525.0,9987631.4,HEANA,703.0,,2,,FUNEV,105.48256842246558,-0.06509817479153426,100.0,-0.31112565499797334,9468513.66,7868675.45,100.0,
2024,2024-03,152.0,1375.0,64543.51065789473,0.01132044760441942,7134.991723636363,0.31695710959828566,13531.880855172412,-0.39248188555915553,,,0.0,2661.0,43772.0,9810613.62,HEANA,725.0,,3,,FUNEV,90.98588829621261,-0.06928013755189702,,,10782566.18,8926721.42,100.0,
2024,2024-04,135.0,1955.0,73685.64177777778,0.10556145881006616,5088.266823529412,0.014725416643767081,14251.520974212035,-0.348384346816561,65016.74274509805,-0.305838271342073,0.0,2893.0,44365.0,9947561.64,HEANA,698.0,,4,,FUNEV,81.81785196169218,-0.07192490767876103,,,12158179.91,11235548.82,98.56,153.0
2024,2024-05,136.0,1843.0,78500.55875,0.1551956894268829,5792.770477482366,0.11875665797752882,14931.574811188812,-0.3067125449954589,,,0.0,2997.0,46761.0,10676075.99,HEANA,715.0,,5,,FUNEV,103.15195970709843,-0.06577050243977918,,,10349852.8,9413427.78,99.68,
2024,2024-06,130.0,1843.0,75551.25184615384,0.12479296807783574,5329.171318502442,0.050298821429259975,14152.251786743516,-0.35446728566963775,,,0.0,2482.0,43270.0,9821662.74,HEANA,694.0,,6,,FUNEV,104.29295136286021,-0.06544135227762314,98.38,-0.41558421025526476,9417379.23,11739843.66,99.3,
2024,2024-07,145.0,1466.0,73035.08103448276,0.09885519946037483,7223.797237380628,0.3300706651920162,13507.763711734693,-0.39395971682365594,2022.9392072588348,-1.3016108953597512,0.0,2853.0,46711.0,10590086.75,HEANA,784.0,,7,,FUNEV,88.1214476514439,-0.07010646357974382,100.0,-0.31112565499797334,12017604.15,12889916.99,99.5,5235.0
2024,2024-08,143.0,1941.0,74909.6716853147,0.11817928442638793,5518.847527563113,0.07830754980042808,13159.807187960689,-0.4152815218229932,,,0.0,2782.0,46387.0,10712083.051,HEANA,814.0,,8,,FUNEV,101.24198426679251,-0.06632148694761154,,,10580672.76,12880467.93,99.56,
2024,2024-09,139.0,1542.0,90295.27302158273,0.2767806661964842,8139.457166018158,0.46528251041277524,16321.252210663199,-0.22155699107107335,72549.38121387282,-0.18676631898214321,0.0,2553.0,44242.0,12551042.95,HEANA,769.0,,9,,FUNEV,125.07967623351703,-0.05944485455801304,,,10034438.31,11203590.72,99.4,173.0
2024,2024-10,147.0,1474.0,86400.77122448978,0.23663447022889203,8616.630508819539,0.5357447924811138,16304.124993581514,-0.22260649914994526,,,0.0,2359.0,44667.0,12700913.37,HEANA,779.0,,10,,FUNEV,125.16432926624933,-0.05942043408192092,,,10147390.59,8753238.52,99.59,
2024,2024-11,129.0,1468.0,98490.44085271317,0.3612599734037516,8654.81394414169,0.5413831878998777,16143.922325285896,-0.23242327170740198,,,0.0,2236.0,45484.0,12705266.87,HEANA,787.0,,11,,FUNEV,110.94204656094398,-0.0635232394223814,,,11452165.58,7580648.48,99.69,
2024,2024-12,100.0,1129.0,123502.5204,0.6190952240671154,10939.107209920283,0.8786956527478866,16555.29764075067,-0.20721534008782524,,,2586.83,2395.0,46941.0,12350252.04,HEANA,746.0,,12,,FUNEV,116.85070320992776,-0.06181872626111828,,,10569257.78,8360209.28,99.54,
2025,2025-01,106.0,1660.0,110624.82669811322,0.4863464305365842,7063.994957831326,0.3064733006983058,15033.630294871797,-0.30045886968395663,,,0.0,2416.0,47787.0,11726231.63,HEANA,780.0,,1,,FUNEV,118.42541206280728,-0.06136445854438568,,,9901786.64,6610658.63,99.26,
2025,2025-02,100.0,1694.0,107078.82539999999,0.4497927272819976,6321.064073199527,0.19676766365898818,15340.805931232091,-0.2816360036891365,,,17010.0,2088.0,43088.0,10707882.54,HEANA,698.0,,2,,FUNEV,54.29150579038114,-0.07986563297688008,100.0,-0.31112565499797334,19722942.63,14537372.67,99.69,
2025,2025-03,103.0,1684.0,109417.98223300971,0.473905759836518,6692.4300296912115,0.25160579150425494,15026.736226666666,-0.3008813189495361,,,0.0,2254.0,45405.0,11270052.17,HEANA,750.0,,3,,FUNEV,109.92778353538543,-0.06381583125479807,,,10252232.7,13025923.67,99.45,
2025,2025-04,102.0,1677.0,106034.45774509803,0.439026937273323,6449.323011329755,0.21570714888517661,14876.911540577716,-0.31006215771130724,,,0.0,2146.0,47818.0,10815514.69,HEANA,727.0,,4,,FUNEV,584.3373096058689,0.07304053543809845,,,1850902.64,4312661.61,99.46,
2025,2025-05,114.0,1757.0,95627.91500000001,0.33175182837449435,6204.6569778030735,0.1795782927221564,13887.366,-0.3706987476660495,,,6140.0,2173.0,48240.0,10901582.31,HEANA,785.0,,5,,FUNEV,116.7326256970721,-0.061852788940110856,,,9338933.52,3593965.38,99.5,
2025,2025-06,105.0,1717.0,97646.31152380953,0.35255832599779746,5971.381892836343,0.14513149244630097,12736.47541614907,-0.44122211172971887,,,0.0,2203.0,49113.0,10252862.71,HEANA,805.0,,6,,FUNEV,102.20469972908803,-0.0660437654157103,,,10031693.98,3885465.93,99.69,
2025,2025-07,128.0,1415.0,87401.067578125,0.2469459543495781,7906.244982332156,0.4308449985178657,14072.121572327045,-0.3593774416506555,,,0.0,2179.0,51012.0,11187336.65,HEANA,795.0,,7,,FUNEV,110.99663240477595,-0.06350749264697075,,,10078987.45,3047338.75,99.77,
2025,2025-08,142.0,1752.0,75984.37570422536,0.12925779469503182,6158.550998858447,0.1727700069232043,13386.825496277916,-0.4013704732565833,,,0.0,2254.0,49162.0,10789781.35,HEANA,806.0,,8,,FUNEV,104.59952327922409,-0.06535291324700088,,,10315325.55,3324767.61,99.59,
2025,2025-09,498.0,1650.0,23237.864759036147,-0.414475877887421,7013.610090909091,0.29903316859828616,15368.468326693228,-0.2799409292716786,,,0.0,2267.0,47789.0,11572456.65,HEANA,753.0,,9,,FUNEV,115.40297844391034,-0.062236361954671006,,,10027866.53,2325008.52,99.62,
2025,2025-10,539.0,1731.0,24072.597495361784,-0.40587109459059273,7495.742374350087,0.3702277176286838,15446.583392857145,-0.2751542559534363,,,0.0,2160.0,58273.0,12975130.05,HEANA,840.0,,10,,FUNEV,91.36729675051936,-0.06917010988083667,,,14201065.93,3873709.74,97.96,
2025,2025-11,520.0,1394.0,25220.172694230772,-0.394041396924069,9407.811908895266,0.652575390460607,17603.3420147651,-0.14299410482826755,,,0.0,1949.0,52977.0,13114489.801,HEANA,745.0,,11,,FUNEV,100.45965285757524,-0.06654717177966381,,,13054484.49,4669637.04,96.67,
2025,2025-12,545.0,1351.0,28675.99794495413,-0.3584172670677535,11568.037660991859,0.9715673009933733,20296.647896103896,0.02204416542060941,,,0.0,2085.0,51797.0,15628418.88,HEANA,770.0,,12,,FUNEV,118.56324381396676,-0.06132469721658341,,,13181504.13,3035965.34,97.51,
2026,2026-01,539.0,1483.0,24450.12009276438,-0.4019794296313334,8886.456325016858,0.5755888932822958,16702.933751584285,-0.1981686111117091,,,0.0,2189.0,54547.0,13178614.73,HEANA,789.0,,1,,FUNEV,108.8233709003682,-0.06413442920077551,,,12110096.04,2355285.09,97.41,
2026,2026-02,509.0,1347.0,22800.528133595286,-0.4189841315186968,8615.789769858946,0.5356206439160676,16231.424923076924,-0.22706135664169247,,,0.0,2036.0,49190.0,11605468.82,HEANA,715.0,,2,,FUNEV,88.85922785680016,-0.06989363075752095,,,13060510.54,4414598.69,97.58,
2026,2026-03,555.0,1752.0,21370.960108108105,-0.4337207322677457,6769.910308219178,0.2630469948378692,14238.754933973589,-0.34916661414589734,,,121000.0,2236.0,57382.0,11860882.86,HEANA,833.0,,3,,FUNEV,96.55573216856908,-0.06767336417672633,,,12283975.89,4870827.5,97.23,
2022,2022-03,560.0,1300.0,,,,,,,,,,,,,HEAPA,,,3,,IGH,,,,,,,,102.0
2022,2022-04,540.0,1153.0,,,,,,,,,,,,,HEAPA,,,4,,IGH,,,,,,,,102.0
2022,2022-07,74.0,1300.0,,,,,,,,,,,,,HEAPA,,,7,,IGH,,,,,,,,102.0
2023,2023-01,436.0,1186.0,16590.00119266055,-0.4830049086612028,6098.853726812816,0.16395474914519276,,,70914.12274509804,-0.21261561724559674,0.0,1781.0,18963.0,7233240.52,HEAPA,,,1,,IGH,114.00157365798809,-0.06264063538664855,,,6344860.24,3474160.2,,102.0
2023,2023-02,378.0,1077.0,15594.832169312169,-0.4932635380607434,5473.39513463324,0.07159577643835499,,,57792.61333333333,-0.420033476212901,0.0,1695.0,15949.0,5894846.56,HEAPA,,,2,,IGH,114.66403625902304,-0.06244952998158108,89.15666666666667,-1.0103101822653973,5140972.49,2764240.4,,102.0
2023,2023-03,456.0,1300.0,18792.07640350877,-0.4603049723006446,6591.682184615384,0.23672875953127429,,,84011.6356862745,-0.005577081753663613,0.0,1830.0,17881.0,8569186.84,HEAPA,,,3,,IGH,102.09629967435016,-0.06607503636796881,100.34,-0.289202254511875,8393239.39,2699592.22,,102.0
2023,2023-04,438.0,1153.0,16261.924611872148,-0.4863868628599505,6177.556790980052,0.1755765163512931,,,69830.6174509804,-0.22974309406500293,0.0,1654.0,18492.0,7122722.98,HEAPA,,,4,,IGH,106.76200784335718,-0.06472908559554524,101.5,-0.2144047705004816,6671589.57,2325678.71,,102.0
2023,2023-05,554.0,1153.0,10961.440433212996,-0.5410265286365622,5266.81526452732,0.04109095194084972,,,59535.666666666664,-0.3924802139226901,0.0,1870.0,19940.0,6072638.0,HEAPA,,,5,,IGH,80.4256600553778,-0.07232652340434646,101.5,-0.2144047705004816,7550622.52,3832520.49,,102.0
2023,2023-06,542.0,1452.0,13870.616328413284,-0.5110374949480719,5177.59920798898,0.027916773132110155,,,73704.6475490196,-0.1685044817000464,0.0,1699.0,19653.0,7517874.05,HEAPA,,,6,,IGH,111.64792473571762,-0.06331960961096615,127.82,1.4827243494821734,6733554.67,3112535.16,,102.0
2023,2023-07,535.0,1516.0,13794.699308411215,-0.5118200801723369,4868.182143799472,-0.01777360916309979,,,72354.55029411765,-0.1898461027911626,0.0,1892.0,18345.0,7380164.13,HEAPA,,,7,,IGH,105.96537811042694,-0.06495889516904055,,,6964693.81,2718927.93,,102.0
2023,2023-08,573.0,1655.0,13497.398132635253,-0.5148847882880211,4673.117299093656,-0.04657805584192241,11307.030891812865,-0.5288144841177774,75823.61892156863,-0.13500890649487496,0.0,1949.0,19370.0,7734009.13,HEAPA,684.0,,8,,IGH,128.6463744655073,-0.05841594317597716,118.895,0.9072350867220976,6011836.06,2288726.5,,102.0
2023,2023-09,573.0,1413.0,8412.785479930191,-0.5672991577273079,3411.554196744515,-0.23286804145357523,,,47260.05960784314,-0.5865264973008969,0.0,1824.0,18338.0,4820526.08,HEAPA,,,9,,IGH,96.28512236005145,-0.06775142895652099,117.74000000000001,0.8327600056590299,5006511.87,2489713.75,,102.0
2023,2023-10,599.0,2097.0,15906.60716193656,-0.49004962762910964,4543.661273247496,-0.06569431023087535,,,93412.33029411764,0.14302411092742043,0.0,1798.0,22144.0,9528057.69,HEAPA,,,10,,IGH,103.56438971455621,-0.06565152575564022,114.86,0.647055907423845,9200129.23,2268800.69,,102.0
2023,2023-11,630.0,1898.0,11607.230873015873,-0.5343694436225878,3852.7689409905165,-0.16771562204293736,,,71691.72009803922,-0.20032377085625575,0.0,1722.0,18290.0,7312555.45,HEAPA,,,11,,IGH,111.31872426448591,-0.0634145764654042,114.065,0.5957938386401743,6569025.56,1541743.88,,102.0
2023,2023-12,634.0,1930.0,8828.041025236593,-0.5630185253468212,2899.9886062176165,-0.3084088894073689,,,54872.33343137255,-0.4661957115047393,0.0,1689.0,18272.0,5596978.01,HEAPA,,,12,,IGH,81.74268604954166,-0.07194659133617257,126.29,1.3840690472947328,6847068.87,2813743.76,,102.0
2024,2024-01,582.0,1511.0,14573.360223367697,-0.5037933092750988,5613.299569821311,0.09225490571192126,14573.360223367697,-0.3286629355402284,83153.87892156863,-0.019136045594401102,0.0,1683.0,19563.0,8481695.65,HEAPA,582.0,,1,,IGH,135.99299899851238,-0.056296608959879244,116.0,0.7205637796419389,6236861.98,1590380.31,,102.0
2024,2024-02,574.0,1650.0,10473.479407665505,-0.5460566403111284,3643.501321212121,-0.19861733580177324,,,58938.99196078431,-0.4019121310985525,0.0,1627.0,17750.0,6011777.18,HEAPA,,,2,,IGH,92.6020081465092,-0.0688139237035288,,,6492059.19,2095316.66,,102.0
2024,2024-03,567.0,1650.0,12334.206772486772,-0.5268754640471615,4238.481963636364,-0.11075892022982735,,,68563.67882352941,-0.24977018769443296,0.0,1725.0,17674.0,6993495.24,HEAPA,,,3,,IGH,99.68177865790157,-0.06677157080805866,127.0,1.4298502659568784,7015821.08,2153132.13,,102.0
2024,2024-04,658.0,1571.0,11308.728358662614,-0.5374465356519175,4736.564774029281,-0.037209020578570055,,,72952.38490196079,-0.18039585050050755,0.0,,,7441143.26,HEAPA,,,4,,IGH,109.79513357320513,-0.0638540977542428,,,6777297.88,1534676.32,,102.0
2024,2024-05,,1182.0,,,6673.18820642978,0.24876442830027465,,,77330.47509803921,-0.11118932354240184,0.0,1655.0,18097.0,7887708.46,HEAPA,,,5,,IGH,65.30448427165823,-0.0766886389694058,,,12078356.56,6305388.49,,102.0
2024,2024-06,,,,,,,,,,,0.0,,,6150516.16,HEAPA,,,6,,IGH,1650.2374036211436,0.3805284885844577,,,372704.93,560839.2,,
2024,2024-07,,,,,,,,,,,0.0,,,502077.93,HEAPA,,,7,,IGH,,,,,0.0,161195.49,,
2024,2024-08,,,,,,,,,,,0.0,,,435150.0,HEAPA,,,8,,IGH,113.05881100323735,-0.06291260098702683,,,384888.18,191131.14,,
2024,2024-09,,,,,,,,,,,0.0,,,50053.09,HEAPA,,,9,,IGH,,,,,0.0,206441.6,,
2024,2024-10,,,,,,,,,,,0.0,,,264734.0,HEAPA,,,10,,IGH,,,,,0.0,46132.83,,
2024,2024-11,,,,,,,,,,,0.0,,,129191.23,HEAPA,,,11,,IGH,,,,,0.0,46203.32,,
2024,2024-12,,,,,,,,,,,0.0,,,127816.11,HEAPA,,,12,,IGH,,,,,0.0,52321.05,,
2025,2025-01,,,,,,,,,,,0.0,,,37365.01,HEAPA,,,1,,IGH,,,,,0.0,212.71,,
2025,2025-02,,,,,,,,,,,0.0,,,28524.75,HEAPA,,,2,,IGH,,,,,0.0,47875.92,,
2025,2025-03,,,,,,,,,,,0.0,,,17143.43,HEAPA,,,3,,IGH,,,,,0.0,,,
2025,2025-09,580.0,3100.0,3227.0256551724137,-0.6207561956264801,603.7660903225806,-0.6474828989838276,1902.1086178861788,-1.1051218819029995,487.4153333333333,-1.3258836420635143,0.0,6121.0,29205.0,1871674.88,HEJ,984.0,,9,,AGIR,20.034890742923455,-0.08974788789158372,97.55058823529411,-0.46906516991858366,9342076.8,7542670.06,87.34,3840.0
2025,2025-10,567.0,2147.0,11337.340987654321,-0.5371515843922964,2994.0718863530506,-0.29451598712599214,6473.587452165156,-0.82499441308623,,,0.0,7200.0,34151.0,6428272.34,HEJ,993.0,,10,,AGIR,67.33667641088772,-0.07610239772146869,,,9546465.14,10839189.97,86.64,
2025,2025-11,1250.0,3782.0,7782.407840000001,-0.5737973609853257,2572.186620835537,-0.35681409959985805,13253.419346049048,-0.4095452299475648,76000.0765625,-0.13221955772928318,0.0,5850.0,30898.0,9728009.8,HEJ,734.0,,11,29.0,AGIR,100.59186225372913,-0.06650903237350526,118.23615384615384,0.8647522982235838,9670772.15,10943838.8,88.19,128.0
2025,2025-12,507.0,3402.0,21733.511518737672,-0.4299833967270801,3238.944838330394,-0.2583565761416357,13637.24051980198,-0.3860257392577105,,,0.0,5455.0,28353.0,11018890.34,HEJ,808.0,,12,,AGIR,93.03554000004908,-0.0686888596163623,,,11843743.09,11956716.27,81.35,
2026,2026-01,296.0,3255.0,26375.48581081081,-0.3821319334808185,2398.508079877112,-0.38246051620474353,9970.80945083014,-0.6106944060446661,,,0.0,5635.0,31074.0,7807143.8,HEJ,783.0,,1,,AGIR,78.81731064399038,-0.07279049565768281,,,9905366.9,14196275.64,92.31,
2026,2026-02,272.0,2881.0,41984.77669117647,-0.22122466388703502,3963.852572023603,-0.1513123458308238,17172.720691729322,-0.16938137809660522,3208.726962629952,-1.282866591660346,0.0,6310.0,27170.0,11419859.26,HEJ,665.0,,2,,AGIR,109.89071778079631,-0.06382652388262917,,,10392014.44,13371654.28,91.43,3559.0
2026,2026-03,568.0,3953.0,19897.83517605634,-0.4489063363034253,2859.086865671642,-0.3144486861037155,14216.314943396228,-0.3505416741622694,,,0.0,7329.0,34017.0,11301970.38,HEJ,795.0,,3,,AGIR,107.98296990787067,-0.06437686578789673,54.80428571428571,-3.225371962471447,10466437.8,13423281.3,91.31,
2026,2026-12,507.0,3402.0,,,,,,,,,,5455.0,28353.0,,HEJ,733.0,,12,,AGIR,,,,,,,81.35,
